code_name,SMILES,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW
Anion_0001,CC(=O)[O-],5.3351,-4.2024,1.1327,3.3045,-10.4249,7.138,-1.0,192.5967,-68.9658,-2.1547,-1.5349,36.4741,0.0101,13.7294,0.0728,-3.5602,0.4616,4166.6667,11.1108,-9.5398,134.2428,-14.1662,620.3215,13158.5043,98.6456,75.5289,3.5602,7.1228,0.0024,-0.2593,0.1279,-0.0093,10.8865,3.7661,-0.5186000000000001,7.1204,4.3457,0.0017,,0.2476,-70.2963,2.807,0.6782,0.147,2.0,0.0,9.34722222222222,9.34722222222222,2.006944444444443,-2.944444444444444,0.349774022304263,20.5,59.04400000000001,56.02,59.01385291591001,24.0,0.0,0.038278598921139,-0.550477028007303,0.550477028007303,0.038278598921139,2.5,2.75,2.75,1.314320486706178,3.791118417086966,83.42592196522058,6.077350269189626,4.816496580927726,1.816496580927726,2.943375672974064,2.158248290463863,0.658248290463863,0.287457478565264,0.287457478565264,0.0,0.0,0.0,0.0,-0.53,17.086166327180322,0.7075363040550251,0.874858299595141,1.156009255962974,28.27486049496937,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,10.08158095646251,0.0,14.013340247423187,5.969305287951849,0.0,0.0,0.0,6.851892117295679,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,10.96416778580634,0.0,0.0,0.0,0.0,40.13,12.821197405247528,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11227566851066,18.17361111111111,0.0,9.34722222222222,9.34722222222222,0.0,-2.006944444444443,0.0,0.0,-2.944444444444444,0.0,0.5,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.2438,10.681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0002,CCCCCCCC/C=C\CCCCCCCC(=O)O,4.0571,-10.3812,-6.3242,7.6317,-1.4498,1.8413,0.0,600.8035,-9.6848,-5.243,-8.3527,220.4326,0.0474,9.0814,0.1101,3.091,0.5261,1.5797,10.8525,3.343,116.2336,-64.0322,21745.3819,467605.8523,455.4611,450.4121,-3.091,0.1487,6.3306,0.3404,-5.3613,0.5904,1.9759,8.1578,0.6808000000000001,-6.1819,4.0069,0.0053,2.1693,0.8233,-5.788,0.668,0.6782,3.7788,2.0,0.0,11.730466398583564,11.730466398583564,2.497915946683201,-4.921492909095152,0.290516941798881,47.8,282.4679999999995,248.19599999999997,282.2558803280007,118.0,0.0,0.302839556532194,-0.481230389785216,0.481230389785216,0.302839556532194,1.0,1.55,2.15,2.970746661530693,7.711929549632987,1442.2774639513368,44.93915758875543,43.816496580927726,9.816496580927726,22.796764616337057,21.566496580927726,4.658248290463863,2.287457478565265,2.287457478565265,1.039562072615965,1.039562072615965,0.488531036307982,0.488531036307982,-0.79,6964441627.714542,2.336898608785311,16.264914881933006,17.21,173.0650870564602,5.108808191107212,0.0,0.0,0.0,1.431199657232634,5.969305287951849,4.794537184071822,0.0,0.0,0.0,69.93943482000184,31.864624506646894,48.86644014260623,2.74151711234044,55.13837772879634,5.969305287951849,1.431199657232634,0.0,0.0,96.072840735907,0.0,12.104143492071133,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059065,4.794537184071822,0.0,141.30787308952415,12.104143492071133,0.0,1.431199657232634,0.0,37.3,114.14628951593,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.108808191107212,46.66623201084992,267.3388623898279,0.0,11.730466398583564,3.273983512887087,0.0,-2.497915946683201,-5.126999540429369,-66.37555747100534,-4.092839343180665,0.0,0.833333333333333,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,6.108500000000006,87.08780000000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0003,CCCCCCCCCCCCCCCC(=O)[O-],5.3131,-4.3573,0.9559,3.1335,-8.6616,37.5426,-1.0,598.9517,-70.505,-2.31,-1.7007,199.9098,0.0103,11.7951,0.0848,-2.764,0.3239,1843.3891,7.9764,-2.6041,133.7626,-58.4665,18239.0592,385885.2302,431.1356,410.9686,2.764,5.5339,0.0058,-0.2343,-0.1847,0.0157,8.9855,3.4574,-0.4686,5.5281,5.4502,0.0033,,0.1122,-70.6,1.7268,0.6782,0.1616,2.0,0.0,11.201023132717484,11.201023132717484,3.020101243489071,-5.139909100214162,0.436001228690921,48.11111111111112,255.42200000000025,224.17399999999995,255.23295381191,108.0,0.0,0.041383616860257,-0.5501718609055201,0.5501718609055201,0.041383616860257,0.833333333333333,1.222222222222222,1.6111111111111112,2.855878288659554,7.675158669683497,1250.3437218737877,41.07735026918962,39.816496580927726,8.816496580927726,20.443375672974064,19.658248290463863,4.158248290463863,2.037457478565265,2.037457478565265,0.9145620726159652,0.9145620726159652,0.426031036307982,0.426031036307982,-0.53,683253521.6483619,2.103011462807172,14.530716454159078,15.469999999999994,156.72322410122058,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.32699093324824,12.74584980265876,48.4628205292287,0.0,52.394579820189385,5.969305287951849,0.0,0.0,0.0,96.072840735907,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,138.56635597718372,0.0,0.0,0.0,0.0,40.13,102.04214602385886,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.49351524127684,242.7767075196056,0.0,11.201023132717484,11.201023132717484,0.0,-3.020101243489071,0.0,-68.63046688233756,-4.111518992547326,0.0,0.9375,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,4.217600000000003,75.31900000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0004,CCCCCCCCCCCCCCCCCC(=O)[O-],5.2403,-4.5644,0.6759000000000001,3.2112,-8.7797,27.8235,-1.0,610.9026,-69.4885,-1.8624,-1.9442,223.4246,0.0111,11.9909,0.0835,-2.7843,0.3234,1522.5735,7.7882,-3.1213,131.6716,-64.7954,22768.7707,481480.1099,456.4762,452.7896,2.7843,5.5768,0.0082,-0.2321,-0.2135,0.0179,9.1032,3.5346,-0.4641,5.5685,5.1177,0.003,,0.1027,-69.3123,1.0081,0.6782,0.2169,2.0,0.0,11.254605517040863,11.254605517040863,3.054116419424078,-5.259635207031494,0.37400760284918,48.9,283.4759999999995,248.19599999999997,283.2642539399108,120.0,0.0,0.041383616860257,-0.5501718609055201,0.5501718609055201,0.041383616860257,0.75,1.1,1.45,2.94103359271566,7.830840368262513,1442.9371540878035,46.07735026918962,44.816496580927726,9.816496580927726,22.943375672974064,22.158248290463863,4.658248290463863,2.287457478565265,2.287457478565265,1.039562072615965,1.039562072615965,0.488531036307982,0.488531036307982,-0.53,7675387561.485878,2.323161352116368,16.52414185165133,17.470000000000002,175.07299033068503,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.072840735907,12.74584980265876,53.94585475390959,0.0,57.87761404487028,5.969305287951849,0.0,0.0,0.0,108.81869053856578,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,156.79524000452335,0.0,0.0,0.0,0.0,40.13,114.78799582651764,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.97654946595773,276.7286838517757,0.0,11.254605517040863,11.254605517040863,0.0,-3.054116419424078,0.0,-80.11477112977869,-4.152340669988103,0.0,0.944444444444444,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,4.997800000000004,84.55300000000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0005,CCCCC/C=C\C/C=C\CCCCCCC(=O)O,4.0262,-10.3534,-6.3272,7.6388,-1.1555,1.8364,0.0,568.8514,-10.4796,-5.949,-8.3403,208.0161,0.0565,8.7943,0.1137,3.2416,0.5978,1.4856,11.0191,4.1694,111.1059,-59.8152,18978.6311,414719.8184,426.4694,415.6912,-3.2416,0.2487,6.732,0.3688,-5.4403,0.6188,1.7532,8.2366,0.7375,-6.4833,4.3526,0.0064,1.995,0.8822000000000001,-5.945,0.7362000000000001,0.6782,3.7398,2.0,0.0,11.66986956617458,11.66986956617458,2.213419624809537,-4.705269718429998,0.353104914797402,45.68421052631579,266.42499999999995,236.18499999999997,266.2245802000003,110.0,0.0,0.302839556538039,-0.481230389785209,0.481230389785209,0.302839556538039,1.105263157894737,1.789473684210526,2.473684210526316,2.92500166530408,7.50838096063643,1327.876140703669,40.59385812713468,39.316496580927726,9.316496580927726,20.86214875723927,19.316496580927726,4.408248290463863,2.162457478565265,2.162457478565265,0.9770620726159652,0.9770620726159652,0.457281036307982,0.457281036307982,-1.05,1097946113.673496,2.339551796997008,15.008997050147492,16.95,160.3906599092081,5.108808191107212,0.0,0.0,0.0,1.431199657232634,5.969305287951849,4.794537184071822,0.0,0.0,0.0,56.55187870675545,38.23754940797628,40.64188880558489,5.483034224680881,49.65534350411545,5.969305287951849,1.431199657232634,0.0,0.0,76.95406603191886,0.0,24.208286984142266,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059065,4.794537184071822,0.0,116.70606416085512,24.208286984142266,0.0,1.431199657232634,0.0,37.3,107.131658304013,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.108808191107212,41.18319778616903,233.17084816679267,0.0,11.66986956617458,3.288898326951288,0.0,-2.433993916387707,-9.042574874671024,-48.86137037752381,-3.958343558002735,0.0,0.7058823529411761,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,5.494400000000004,82.37680000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0006,O=C([O-])Cc1c[nH+]c2cccc[c-]12,1.7396,-4.6764,-2.9368,2.7114000000000003,-4.6512,13.904,-1.0,348.5588,-71.161,-2.9594,-3.8066,125.7454,0.3152,7.3626,0.1358,-0.9699,0.0639,48.5437,7.9252,-0.3264,66.6737,-36.7892,6408.5681,154655.2753,226.8007,207.9771,0.9699,2.1458,0.206,-0.1317,-0.8707,0.1183,4.7151,2.7753,-0.2635,1.9398,4.7693,0.0119,15.1502,0.0256,-70.1558,1.276,0.6782,3.581,2.0,0.0,10.942807382212145,10.942807382212145,0.281041666666666,-3.166808390022677,0.5849715284572441,20.307692307692307,174.17900000000006,166.11499999999998,174.05605207591,66.0,0.0,0.439754154303686,-0.5498650246146051,0.5498650246146051,0.439754154303686,1.846153846153846,2.692307692307692,3.461538461538461,2.668462048704688,3.123273403346126,781.68128049976,16.27350269189626,14.263710176427685,6.263710176427685,9.529485756039968,7.30267548146378,3.355461885963821,2.234671074065223,2.234671074065223,1.424275668115923,1.424275668115923,0.9308739686784292,0.9308739686784292,-1.7699999999999991,32744.697799655227,2.8717012561181603,2.935678423325268,1.402156142111394,86.30568878686027,9.901064578912528,11.689595928431022,0.0,0.0,0.0,1.4118420783282,4.977003270229252,0.0,0.0,18.127256122989884,6.042418707663295,12.320434262332013,19.19602297013233,1.37075855617022,25.88521982066152,16.872230220032908,0.0,0.0,0.0,6.372924901329379,0.0,35.90602153316493,0.0,0.0,10.083530665069958,0.0,0.0,0.0,5.969305287951849,11.1674620854012,0.0,15.158761384888534,30.34257004146794,1.4118420783282,10.902924932081056,0.0,54.27,59.15117665452722,9.901064578912528,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,11.00715197151974,60.753838655832695,0.0,11.223849048878812,10.4383629377677,-1.272569444444443,-2.156563681027966,-2.700849867724866,-4.036067649281936,0.0,0.0,0.1,13.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,-0.3348,44.80770000000001,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0007,C=CC(=O)[O-],2.8529,-4.3802,-1.5273,3.2898,-7.0772,8.357,-1.0,212.0876,-69.5281,-2.1174,-2.9537,47.3806,0.145,10.367,0.0965,-1.8937,0.173,106.383,10.4718,-4.7244,80.8077,-16.2713,954.987,21669.3325,111.7312,88.8515,1.8937,3.8814,0.094,-0.1827,-0.6981,0.0673,7.2502,3.4628,-0.3653,3.7874,4.7674,0.0043,,0.0908,-70.4675,2.3786,0.6782,0.309,2.0,0.0,9.54425925925926,9.54425925925926,1.037037037037036,-1.7870370370370372,0.368857125188215,14.0,71.05499999999999,68.031,71.01385291591001,28.0,0.0,0.06364364579637,-0.54548976165203,0.54548976165203,0.06364364579637,2.6,3.2,3.2,1.640336064760443,4.22661928689647,135.4639615981846,6.732050807568877,5.316496580927726,2.3164965809277263,3.553418012614795,2.408248290463863,0.908248290463863,0.412457478565264,0.412457478565264,0.102062072615965,0.102062072615965,0.0,0.0,-0.79,39.36806555425064,1.124887161894093,1.521526479750778,3.21,33.95019957718173,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531038962001867,6.052071746035566,0.0,10.08158095646251,14.013340247423187,5.969305287951849,0.0,0.0,0.0,0.0,0.0,12.583110708037434,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,4.11227566851066,12.583110708037434,0.0,0.0,0.0,40.13,18.55241599598929,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11227566851066,18.82814814814815,0.0,9.54425925925926,9.54425925925926,0.0,-1.7870370370370372,-1.092592592592592,0.0,-1.037037037037036,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0777,15.204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Anion_0008,CCC=CCC=CCC=CCCCCCCCC(=O)[O-],1.1507,-4.6172,-3.4665,3.0923,-3.9687,21.7845,-0.9927,536.5914,-70.5936,-2.0532,-4.0418,221.1021,0.3319,7.061,0.1425,-0.4382,0.0172,20.6373,7.6458,1.0102,89.8692,-61.6376,21122.45,466170.2972,415.5474,420.8246,0.4382,1.3894,0.513,-0.0596,-1.327,0.1904,3.9858,3.1094,-0.1193,0.8764000000000001,4.7662,0.0141,,0.0021,-70.3908,1.1722,0.6782,2.7053000000000003,1.9959,0.0041,11.176730593528674,11.176730593528674,1.878337022198248,-4.795028292888247,0.371247152617058,44.1,277.4279999999996,248.19599999999997,277.2173037479106,114.0,0.0,0.057589319048011,-0.5501718609055201,0.5501718609055201,0.057589319048011,1.0,1.6,2.3,2.922480904792533,7.509782226760051,1389.6624671825434,40.54145188432738,38.816496580927726,9.816496580927726,20.8895280956807,19.158248290463863,4.658248290463863,2.287457478565265,2.287457478565265,1.039562072615965,1.039562072615965,0.488531036307982,0.488531036307982,-1.31,1129400849.6966236,2.6829786659465302,15.746529112492937,16.690000000000005,164.5743582331254,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.28309729749721,44.61047430930565,37.49675207986692,8.224551337021321,49.65306270784894,5.969305287951849,0.0,0.0,0.0,70.58114113058947,0.0,36.3124304762134,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,110.33313925952574,36.3124304762134,0.0,0.0,0.0,40.13,112.86287689475476,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75199812893639,225.33598077534927,0.0,11.176730593528674,11.176730593528674,0.0,-2.950098506777592,-12.385870073715198,-44.270731005055154,-3.666075710192073,0.0,0.611111111111111,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,4.325800000000003,84.27100000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
